"internalId"	"name"	"source"	"npcValue"	"lore"	"flags"	"category"	"recipes"
"ENCHANTMENT_TABASCO_3"	"Tabasco III"	"HypixelBazaar"	0	"&7&9Tabasco III
&7Grants &f+3 &7weapon damage if you
&7don't have a &5Dragon &7pet equipped.

&7Applicable on: &9Melee Weapon&7, &9Weapons
&7Apply Cost: &3500 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_CRITICAL_7"	"Critical VII"	"HypixelBazaar"	0	"&7&9Critical VII
&7Increases &9☠ Crit Damage &7by &a100%&7.

&7Applicable on: &9Melee Weapon
&7Apply Cost: &3200 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&5&lEPIC&r"			
"ENCHANTMENT_HARVESTING_6"	"Harvesting VI"	"HypixelBazaar"	0	"&7&9Harvesting VI
&7Grants &a+75 &6☘ Farming Fortune&7, which
&7increases your chance for multiple
&7crops.

&7Can be applied to Hoes.

&7Applicable on: &9Hoe
&7Use this on an item in an Anvil to
&7apply it!

&9&lRARE&r"			
"ENCHANTMENT_THUNDERLORD_6"	"Thunderlord VI"	"HypixelBazaar"	0	"&7&9Thunderlord VI
&7Every &c3 &7hits on a monster, strike
&elightning&7, dealing &a50% &7of the hit's
&7damage.

&7Applicable on: &9Melee Weapon
&7Apply Cost: &391 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&9&lRARE&r"			
"ENCHANTMENT_ENDER_SLAYER_1"	"Ender Slayer I"	"HypixelBazaar"	0	"&9Ender Slayer I

&7Increases damage dealt to &5⊙ Ender

&7mobs by &a5%&7.



&7Applicable on: &9Melee Weapon

&7Apply Cost: &310 Exp Levels



&7Use this on an item in an Anvil to

&7apply it!



&f&lCOMMON&r"			
"ENCHANTMENT_GREEN_THUMB_2"	"Green Thumb II"	"HypixelBazaar"	0	"&7&9Green Thumb II
&7Grants &60.1☘ Farming Fortune &7per
&7unique visitor served.

&7Can be applied to Equipment.

&7Applicable on: &9Equipment
&7Apply Cost: &3100 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_PISCARY_1"	"Piscary I"	"HypixelBazaar"	0	"&7&9Piscary I
&7Grants &b+1☂ Fishing Speed&7.

&7Applicable on: &9Fishing Rod
&7Apply Cost: &38 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_QUICK_BITE_1"	"Quick Bite I"	"HypixelBazaar"	0	"&7&9Quick Bite I
&7Makes fish swim &a5% &7faster towards
&7your bobber.

&7Applicable on: &9Fishing Rod
&7Apply Cost: &318 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_CHARM_2"	"Charm II"	"HypixelBazaar"	0	"&7&9Charm II
&7Increases the chance to receive
&7higher-tiered Trophy Fish by &a4%&7.

&7Applicable on: &9Fishing Rod
&7Apply Cost: &325 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_COMPACT_3"	"Compact III"	"HypixelBazaar"	0	"&7&9Compact III
&7Gain &3+3☯ Mining Wisdom &7and a &a0.29%
&7chance to drop an enchanted item.
&81.5k blocks to tier up!

&7Applicable on: &9Mining Tools
&7Apply Cost: &325 Exp Levels

&e▲ &7Compact cannot be combined!
&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_ULTIMATE_CHIMERA_4"	"Chimera IV"	"HypixelBazaar"	0	"&7&d&lChimera IV&r
&7Copies &a80% &7of your active pet's stats.

&cYou can only have 1 Ultimate
&cEnchantment on an item!

&7Applicable on: &9Melee Weapon
&7Apply Cost: &3200 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_LUCK_6"	"Luck VI"	"HypixelBazaar"	0	"&7&9Luck VI
&7Increases the chance for Monsters
&7to drop their armor by &a30%&7.

&7Applicable on: &9Melee Weapon
&7Apply Cost: &375 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&9&lRARE&r"			
"ENCHANTMENT_GROWTH_4"	"Growth IV"	"HypixelBazaar"	0	"&7&9Growth IV
&7Grants &a+60 &c❤ Health&7.

&7Applicable on: &9Armor
&7Apply Cost: &340 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_SCAVENGER_2"	"Scavenger II"	"HypixelBazaar"	0	"&7&9Scavenger II
&7Scavenge &60.6 Coins &7per monster
&7level on kill.

&7Applicable on: &9Melee Weapon
&7Apply Cost: &320 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_LETHALITY_2"	"Lethality II"	"HypixelBazaar"	0	"&7&9Lethality II
&7Reduces the &a❈ Defense &7of your
&7target by &a2.4% &7for &64s &7each time you
&7hit them with melee. Stacks up to &a4
&7times.

&7Applicable on: &9Melee Weapon
&7Apply Cost: &325 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_ULTIMATE_WISE_4"	"Ultimate Wise IV"	"HypixelBazaar"	0	"&7&d&lUltimate Wise IV&r
&7Reduces the ability mana cost of this
&7item by &a40%&7.

&cYou can only have 1 Ultimate
&cEnchantment on an item!

&7Applicable on: &9Held Item&7, &6Precursor
&6Eye
&7Apply Cost: &3200 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_OVERLOAD_4"	"Overload IV"	"HypixelBazaar"	0	"&7&9Overload IV
&7Increases &9☠ Crit Damage &7by &a4%&7 and
&9☣ Crit Chance &7by &a4%&7. Having a
&7Critical chance above &9100% &7grants a
&7chance to perform a Mega Critical Hit
&7dealing &940% &7extra damage.

&7Applicable on: &9Bow
&7Apply Cost: &3200 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_TITAN_KILLER_6"	"Titan Killer VI"	"HypixelBazaar"	0	"&7&9Titan Killer VI
&7Increases damage dealt by &a16% &7for
&7every 100 defense your target has
&7up to &a60%&7.

&7Applicable on: &9Melee Weapon
&7Apply Cost: &3100 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&9&lRARE&r"			
"ENCHANTMENT_STRONG_MANA_5"	"Strong Mana V"	"HypixelBazaar"	0	"&7&9Strong Mana V
&7Gain &a0.5% &7of mana used near you as
&c❁ Strength&7 for 10 seconds, capped
&7at 100 &c❁ Strength&7.

&7Applicable on: &9Armor
&7Apply Cost: &390 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&a&lUNCOMMON&r"			
"ENCHANTMENT_PRISTINE_1"	"Prismatic I"	"HypixelBazaar"	0	"&7&9Prismatic I
&7Grants &5+0.5 &5✧ Pristine&7, which
&7increases the chance to improve the
&7quality of dropped &dGemstones&7.

&7Applicable on: &9Mining Tools
&7Apply Cost: &325 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_QUICK_BITE_5"	"Quick Bite V"	"HypixelBazaar"	0	"&7&9Quick Bite V
&7Makes fish swim &a25% &7faster towards
&7your bobber.

&7Applicable on: &9Fishing Rod
&7Apply Cost: &345 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&a&lUNCOMMON&r"			
"ENCHANTMENT_SMITE_4"	"Smite IV"	"HypixelBazaar"	0	"&9Smite IV

&7Increases damage dealt to &2༕

&2Undead&7, &8☠ Wither &7and &f🦴 Skeletal

&7mobs by &a20%&7.



&7Applicable on: &9Melee Weapon

&7Apply Cost: &325 Exp Levels



&7Use this on an item in an Anvil to

&7apply it!



&f&lCOMMON&r"			
"ENCHANTMENT_ULTIMATE_FLASH_3"	"Flash III"	"HypixelBazaar"	0	"&7&d&lFlash III&r
&7Gain a &a3%&7 chance to instantly attract
&7a fish.

&cYou can only have 1 Ultimate
&cEnchantment on an item!

&7Applicable on: &9Fishing Rod
&7Apply Cost: &3150 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"MITHRIL_GENERATOR_9"	"Mithril Minion IX"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and mining mithril ore!
&7Requires an open area to place
&7mithril ore. Minions also work when
&7you are offline!

&7Time Between Actions: &a60s
&7Max Storage: &e768
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""MITHRIL_GENERATOR_9"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":32},""2"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":32},""3"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":32},""4"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":32},""5"":{""itemId"":""MITHRIL_GENERATOR_8"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":32},""7"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":32},""8"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":32},""9"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":32}}}]"
"ENCHANTMENT_SCUBA_3"	"Scuba III"	"HypixelBazaar"	0	"&7&9Scuba III
&7Grants &9+3❍ Pressure Resistance&7.

&7Applicable on: &9Armor
&7Apply Cost: &330 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"MOBY_DUCK"	"Moby-Duck"	"HypixelAPI"	1000000	"&7Consume to boost your &3☯ Fishing
&3Wisdom &7for &a60m&7.

&7Keep this item in your inventory to
&7increase the bonus up to &3+30☯
&3Fishing Wisdom&7, at which point the item
&7&c''evolves''&7!

&7Current Bonus: &3+0☯ Fishing Wisdom

&7&8''A series of tales following a fellow''
&8''named Moby and his waterfowl best''
&8''friend. Who would be so egregious as''
&8''to thrust such a literary''
&8''masterpiece into the sea?''

&9&lRARE&r"		"Item"	
"ENCHANTMENT_SMOLDERING_2"	"Smoldering II"	"HypixelBazaar"	0	"&9Smoldering II

&7Increases damage dealt to &4♨

&4Infernal&7 mobs by &a10%&7.



&7Applicable on: &9Bow&7, &9Melee Weapon

&7Apply Cost: &320 Exp Levels



&7Use this on an item in an Anvil to

&7apply it!



&f&lCOMMON&r"			
"ENCHANTMENT_PROTECTION_3"	"Protection III"	"HypixelBazaar"	0	"&7&9Protection III
&7Grants &a+12 &a❈ Defense&7.

&7Applicable on: &9Armor
&7Apply Cost: &320 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_SMITE_5"	"Smite V"	"HypixelBazaar"	0	"&9Smite V

&7Increases damage dealt to &2༕

&2Undead&7, &8☠ Wither &7and &f🦴 Skeletal

&7mobs by &a30%&7.



&7Applicable on: &9Melee Weapon

&7Apply Cost: &330 Exp Levels



&7Use this on an item in an Anvil to

&7apply it!



&a&lUNCOMMON&r"			
"ENCHANTMENT_SCAVENGER_1"	"Scavenger I"	"HypixelBazaar"	0	"&7&9Scavenger I
&7Scavenge &60.3 Coins &7per monster
&7level on kill.

&7Applicable on: &9Melee Weapon
&7Apply Cost: &310 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"MITHRIL_INFUSION"	"Mithril Infusion"	"HypixelAPI"	4346	"&7&8Combinable in Anvil

&7&7When applied to minions, permanently
&7increases minion speed by &a10%&7.

&a&lUNCOMMON&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""MITHRIL_INFUSION"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":64},""2"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":64},""3"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":64},""4"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":64},""5"":{""itemId"":""MAGMA_BUCKET"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":64},""7"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":64},""8"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":64},""9"":{""itemId"":""ENCHANTED_MITHRIL"",""quantity"":64}}}]"
"MUMMY_CANDLE"	"Mummy Candle"	"HypixelAPI"	0	"&8Furniture
&8Halloween Cosmetic

&7This exclusive &6Halloween &7cosmetic
&7can be placed on your island or
&7traded.

&9&lRARE&r"		"Item"	
"WIZARD_PORTAL_MEMENTO"	"Piece Of Wizard Portal"	"HypixelAPI"	0	"&7Commemorates your participation in
&7the &bRepair Wizard Portal &7city project.

&8December 31, 1969

&c&lSPECIAL MEMENTO&r"		"Memento"	
"ENCHANTMENT_ULTIMATE_BANK_2"	"Bank II"	"HypixelBazaar"	0	"&7&d&lBank II&r
&7Saves &620% &7of your coins on death.
&7Additionally, enemies drop &6+1 coins
&7when killed.

&cYou can only have 1 Ultimate
&cEnchantment on an item!

&7Applicable on: &9Armor
&7Apply Cost: &3100 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"ENCHANTMENT_ULTIMATE_HABANERO_TACTICS_5"	"Habanero Tactics V"	"HypixelBazaar"	0	"&7&d&lHabanero Tactics V&r
&8ℏ &7Heal &a+7.5% &7more from wands.
&8ℏ &7Deal &c+25% damage &7with Slayer weapons.
&8ℏ &7Gain &3+5☯ Combat Wisdom &7with Slayer
&7weapons.
&8ℏ &7With &aSmoldering Polarization&7, gain &b+15✯
&bMagic Find &7on your slayer weapon.

&cYou can only have 1 Ultimate
&cEnchantment on an item!

&7Applicable on: &9Armor
&7Apply Cost: &3300 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&a&lUNCOMMON&r"			
"MITHRIL_ORE"	"Mithril"	"HypixelAPI"	8	"&7&8Brewing Ingredient
&7&8Collection Item

&7&7''""The Man called it ""true-silver"" while''
&7''the Dwarves, who loved it above all''
&7''things, had their own, secret name''
&7''for it.""''

&f&lCOMMON DWARVEN METAL&r"		"Collection"	
"MITHRIL_POWDER_TIER_3"	"Mithril Powder"	"HypixelAPI"	0	"&6&lLEGENDARY&r"		"Item"	
"WIZARD_WAND"	"Wizard Wand"	"HypixelAPI"	0	"&7&7''A private joke amongst Wizards, but''
&7''you wouldn't understand.''

&6Ability: Time Warp!  &e&lRIGHT CLICK&r
&7&7Teleport through time (a work in progress).

&7&8This item has no purchasing data yet!

&5&lEPIC WAND&r"		"Wand"	
"MAGMA_CUBE_GENERATOR_1"	"Magma Cube Minion I"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and slaying Magma Cubes!
&7Minions also work when you are
&7offline!

&7Time Between Actions: &a32s
&7Max Storage: &e64
&7Resources Generated: &b0

&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""MAGMA_CUBE_GENERATOR_1"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""MAGMA_CREAM"",""quantity"":10},""2"":{""itemId"":""MAGMA_CREAM"",""quantity"":10},""3"":{""itemId"":""MAGMA_CREAM"",""quantity"":10},""4"":{""itemId"":""MAGMA_CREAM"",""quantity"":10},""5"":{""itemId"":""WOOD_SWORD"",""quantity"":1},""6"":{""itemId"":""MAGMA_CREAM"",""quantity"":10},""7"":{""itemId"":""MAGMA_CREAM"",""quantity"":10},""8"":{""itemId"":""MAGMA_CREAM"",""quantity"":10},""9"":{""itemId"":""MAGMA_CREAM"",""quantity"":10}}}]"
"MOONGLADE_ARTIFACT"	"Moonglade Artifact"	"HypixelAPI"	3000	"&7Fig Fortune: &a+15
&7Mangrove Fortune: &a+15

&9&lRARE ACCESSORY&r"		"Accessory"	
"MOLDY_MUFFIN"	"Moldy Muffin"	"HypixelWiki"	0	"&7While most muffins don't mold, even
&7over many months, these mysterious
&7munches were manufactured with
&7minimal shelf life in mind.

&7Mass-produced for miners who
&7participated in the Many More Major
&7and Minor Modifications Meticulously
&7Made to Modernize Mining alpha test.

&c&lSPECIAL MEMENTO&r"		"Memento"	
"WITHER_CATALYST"	"Wither Catalyst"	"HypixelAPI"	0	"&eRight-click to view recipes!

&9&lRARE DUNGEON ITEM&r"		"Dungeon Item"	
"ENCHANTMENT_TURBO_MELON_5"	"Turbo-Melon V"	"HypixelBazaar"	0	"&7&9Turbo-Melon V
&7Grants &6+25☘ Melon Fortune&7.
&7Requires &fSilver &7in a &aMelon Contest&7!

&7Applicable on: &9Axe
&7Apply Cost: &350 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&a&lUNCOMMON&r"			
"LARGE_ENCHANTED_COMBAT_SACK"	"Large Enchanted Combat Sack"	"HypixelAPI"	0	"&7Item pickups go directly into your
&7sacks.

&7This sack can contain all enchanted versions
&7of these materials:
&7&aBlaze Rod&7, &aBone&7, &aChili Pepper&7, &aEnder Pearl&7,
&7&aGhast Tear&7, &aGunpowder&7, &aMagma Cream&7, &aRotten
&aFlesh&7, &aSlimeball&7, &aSpider Eye&7, &aString

&7Capacity: &e20,160 per item
&8Sacks sum their capacity.

&eRight Click to open sack!

&5&lEPIC&r"		"Item Sack"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""LARGE_ENCHANTED_COMBAT_SACK"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_ROTTEN_FLESH"",""quantity"":16},""2"":{""itemId"":""ENCHANTED_STRING"",""quantity"":16},""3"":{""itemId"":""ENCHANTED_ROTTEN_FLESH"",""quantity"":16},""4"":{""itemId"":""ENCHANTED_ROTTEN_FLESH"",""quantity"":16},""5"":{""itemId"":""ENCHANTED_LEATHER"",""quantity"":12},""6"":{""itemId"":""ENCHANTED_ROTTEN_FLESH"",""quantity"":16},""7"":{""itemId"":""ENCHANTED_ROTTEN_FLESH"",""quantity"":16},""8"":{""itemId"":""ENCHANTED_ROTTEN_FLESH"",""quantity"":16},""9"":{""itemId"":""ENCHANTED_ROTTEN_FLESH"",""quantity"":16}}}]"
"ENCHANTMENT_TURBO_CARROT_4"	"Turbo-Carrot IV"	"HypixelBazaar"	0	"&7&9Turbo-Carrot IV
&7Grants &6+20☘ Carrot Fortune&7.
&7Requires &cBronze &7in a &aCarrot Contest&7!

&7Applicable on: &9Hoe
&7Apply Cost: &340 Exp Levels

&7Use this on an item in an Anvil to
&7apply it!

&f&lCOMMON&r"			
"MIXED_MITE_GEL"	"Mixed Mite Gel"	"HypixelAPI"	15000	"&7Use at &bKat &7to upgrade &eEndermite
&ePets &7to &dMythic &7rarity.

&7&8''Powerful substance combined from''
&8''the plasma membrane of many''
&8''Endermites.''

&6&lLEGENDARY&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""MIXED_MITE_GEL"",""resultQuantity"":1,""crafting"":{""2"":{""itemId"":""MITE_GEL"",""quantity"":32},""4"":{""itemId"":""MITE_GEL"",""quantity"":32},""5"":{""itemId"":""MITE_GEL"",""quantity"":32},""6"":{""itemId"":""MITE_GEL"",""quantity"":32},""8"":{""itemId"":""MITE_GEL"",""quantity"":32}}}]"
"WITHER_BLOOD"	"Wither Blood"	"HypixelAPI"	1	"&8Reforge Stone
&7&8Combinable in Reforge Anvil

&7Applies the &9Withered &7reforge when
&7combined with a melee weapon&7.

&9Withered &7(&6Legendary&7):
&7Strength: &c+135

&9Withered Bonus
&7Grants &a+1 &c❁ Strength &7per
&7&cCatacombs &7level.

&7Requires &aMining Skill Level XXX&7!

&5&lEPIC REFORGE STONE&r"		"Reforge Stone"	
"SMALL_RUNES_SACK"	"Small Runes Sack"	"HypixelAPI"	0	""			
"THUNDER_AQUA_BIKER"	"Thunder Aqua Biker"	"HypixelWiki"	0	"&8Combinable in Anvil

&7Item skins give your gear a fresh
&7new look! Apply them just like an
&7enchant book using the anvil.

&7This skin can be applied to &5Thunder Helmet&7.

&5&lEPIC COSMETIC&r"		"Cosmetic"	
"MOODY_GRAPPLESHOT"	"Moody Grappleshot"	"HypixelAPI"	0	"&6Ability: Big Pull  &e&lRIGHT CLICK&r
&7Throw a hook to grab and pull blazes.
&7
&7Pulling a blaze multiplies its damage taken by
&7&c2x &7and stops it from flying.
&8Mana Cost: &330
&8Cooldown: &a1s

&5&lEPIC&r"		"Item"	
"THUNDER_BLACK_BIKER"	"Thunder Black Biker"	"HypixelWiki"	0	"&8Combinable in Anvil

&7Item skins give your gear a fresh
&7new look! Apply them just like an
&7enchant book using the anvil.

&7This skin can be applied to &5Thunder Helmet&7.

&5&lEPIC COSMETIC&r"		"Cosmetic"	
"WOOD_SINGULARITY"	"Wood Singularity"	"HypixelAPI"	0	"&7&8Combinable in Anvil



&7When applied to an &9Axe&7, grants &6+25☘

&6Foraging Fortune&7.



&6&lLEGENDARY&r"		"Item"	
"WISHING_COMPASS"	"Wishing Compass"	"HypixelAPI"	1	"&7&7''True enough, this compass does not''
&7''point north. It points to the thing you''
&7''want most in this world.''

&7&7The &acompass &7will point to &dimportant
&dlocations &7when in the &5Crystal Hollows&7.

&a&lUNCOMMON&r"		"Item"	
"MOSQUITO_BOW"	"Mosquito Shortbow"	"HypixelAPI"	0	"&7Damage: &c+251

&7Strength: &c+151

&7Crit Damage: &c+39%

&7Vitality: &a+20

&7Shot Cooldown: &a0.5s



&6Ability: Nasty Bite  &e&lLEFT CLICK

&7&7Shoot an enhanced shot. The shot

&7deals &c+19% ❁ Damage&7 and heals you

&7for &a2x&7 the mana spent.

&8Mana Cost: &311%



&6Shortbow: Instantly shoots!



&7&8This item can be reforged!

&6&lLEGENDARY BOW&r"		"Bow"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""MOSQUITO_BOW"",""resultQuantity"":1,""crafting"":{""2"":{""itemId"":""TARANTULA_CATALYST"",""quantity"":1},""3"":{""itemId"":""TARANTULA_SILK"",""quantity"":64},""4"":{""itemId"":""DIGESTED_MOSQUITO"",""quantity"":1},""6"":{""itemId"":""SCORPION_BOW"",""quantity"":1},""8"":{""itemId"":""TARANTULA_CATALYST"",""quantity"":1},""9"":{""itemId"":""TARANTULA_SILK"",""quantity"":64}}}]"
"WOOD_AXE"	"Wooden Axe"	"HypixelAPI"	1	"&7Damage: &c+10

&7&8This item can be reforged!
&f&lCOMMON AXE&r"		"Axe"	
"MAXOR_CELESTIAL"	"Celestial Maxor's Helmet Skin"	"HypixelWiki"	0	"&7&8Combinable in Anvil

&7&7Item skins give your gear a fresh
&7new look! Apply them just like an
&7enchant book using the anvil.

&7&7This skin can be applied to &6Maxor's
&6Helmet&7.

&aThis skin is animated!

&d&lMYTHIC COSMETIC&r"		"Cosmetic"	
"MYCELIUM_GENERATOR_10"	"Mycelium Minion X"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and mining mycelium!
&7Requires an open area to place
&7mycelium. Minions also work when you
&7are offline!

&7Time Between Actions: &a16s
&7Max Storage: &e896
&7Resources Generated: &b0

&7&4❣ &cRequires &c9,000 Mage Reputation&c.
&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""MYCELIUM_GENERATOR_10"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":1},""2"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":1},""3"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":1},""4"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":1},""5"":{""itemId"":""MYCELIUM_GENERATOR_9"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":1},""7"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":1},""8"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":1},""9"":{""itemId"":""ENCHANTED_MYCELIUM_CUBE"",""quantity"":1}}}]"
"TITAN_HELMET"	"Titan's Helmet"	"HypixelAPI"	50000	"&7Strength: &c+10
&7Health: &a+150
&7Defense: &a+100
&7Intelligence: &a+50

&7&8This item can be reforged!
&8&l* &r&8Soulbound &8&l*&r
&4&lADMIN HELMET&r"		"Admin Items"	
"WIZARD_BREADCRUMBS"	"Wizard's Breadcrumbs"	"HypixelAPI"	0	"&6Ability: Future Footsteps  &e&lRIGHT CLICK&r
&7Use while looking at &eyellow particles &7in the
&7world to mark a path to take in the &dRift&7.

&9&lRARE&r"		"Rift Item"	
"MYCELIUM_GENERATOR_9"	"Mycelium Minion IX"	"HypixelAPI"	0	"&7Place this minion and it will start
&7generating and mining mycelium!
&7Requires an open area to place
&7mycelium. Minions also work when you
&7are offline!

&7Time Between Actions: &a18s
&7Max Storage: &e768
&7Resources Generated: &b0

&7&4❣ &cRequires &c7,500 Mage Reputation&c.
&9&lRARE&r"		"Item"	"[{""name"":""first"",""type"":""crafting"",""resultId"":""MYCELIUM_GENERATOR_9"",""resultQuantity"":1,""crafting"":{""1"":{""itemId"":""ENCHANTED_MYCELIUM"",""quantity"":64},""2"":{""itemId"":""ENCHANTED_MYCELIUM"",""quantity"":64},""3"":{""itemId"":""ENCHANTED_MYCELIUM"",""quantity"":64},""4"":{""itemId"":""ENCHANTED_MYCELIUM"",""quantity"":64},""5"":{""itemId"":""MYCELIUM_GENERATOR_8"",""quantity"":1},""6"":{""itemId"":""ENCHANTED_MYCELIUM"",""quantity"":64},""7"":{""itemId"":""ENCHANTED_MYCELIUM"",""quantity"":64},""8"":{""itemId"":""ENCHANTED_MYCELIUM"",""quantity"":64},""9"":{""itemId"":""ENCHANTED_MYCELIUM"",""quantity"":64}}}]"
"WITHER_SHIELD_SCROLL"	"Wither Shield"	"HypixelAPI"	1	"&7&8Combinable in Anvil

&7Applies the &6Wither Shield Ability &7when
&7combined with a &6Necron's Blade
&6(Unrefined)&7.

&6Ability: Wither Shield  &e&lRIGHT CLICK&r
&7Reduces damage taken by &c10% &7for &e5
&e&7seconds. Also grants an absorption
&7shield that gives &9150% &7of your
&7Critical Damage as health, after &e5
&e&7seconds &a50% &7of the shield is
&7converted into healing.
&8Mana Cost: &3150
&8Cooldown: &a10s

&5&lEPIC DUNGEON ITEM&r"		"Dungeon Item"	
