"material"	"durability"	"skin"	"name"	"category"	"tier"	"npc_sell_price"	"id"	"salvages"	"rarity_salvageable"	"description"	"item_model"	"stats"	"unstackable"	"dungeon_item_conversion_cost"	"upgrade_costs"	"museum_data"	"requirements"	"color"	"soulbound"	"components"	"has_uuid"	"can_auction"	"gemstone_slots"	"glowing"	"can_trade"	"can_place"	"museum"	"generator"	"generator_tier"	"furniture"	"item_specific"	"editioned"	"gear_score"	"dungeon_item"	"catacombs_requirements"	"can_have_booster"	"hide_from_api"	"can_recombobulate"	"salvageable_from_recipe"	"motes_sell_price"	"double_tap_to_drop"	"enchantments"	"rift_transferrable"	"origin"	"hide_from_viewrecipe_command"	"force_wipe_recomb"	"ability_damage_scaling"	"tiered_stats"	"crystal"	"can_burn_in_furnace"	"salvage"	"serializable"	"can_have_attributes"	"can_interact"	"can_interact_right_click"	"private_island"	"can_have_power_scroll"	"can_interact_entity"	"MINING_FORTUNE"	"rarity"	"sword_type"	"is_upgradeable_without_soulbinding"	"recipes"	"cannot_reforge"	"lose_motes_value_on_transfer"	"prestige"
"IRON_HOE"			"Turing Sugar Cane Hoe Mk. I"	"FARMING_TOOL"	"UNCOMMON"		"THEORETICAL_HOE_CANE_1"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":10},{""type"":""GARDEN_LEVEL"",""level"":5}]"			"[{""type"":""RECIPE_INGREDIENT""}]"		false	"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"GOLD_HOE"			"Eclipse Hoe Mk. II"	"FARMING_TOOL"	"RARE"		"THEORETICAL_HOE_SUNFLOWER_2"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":15},{""type"":""GARDEN_LEVEL"",""level"":11}]"			"[{""type"":""RECIPE_INGREDIENT""}]"			"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":1},{""type"":""COINS"",""coins"":250000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""25"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"IRON_HOE"			"Eclipse Hoe Mk. I"	"FARMING_TOOL"	"UNCOMMON"		"THEORETICAL_HOE_SUNFLOWER_1"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":10},{""type"":""GARDEN_LEVEL"",""level"":11}]"			"[{""type"":""RECIPE_INGREDIENT""}]"			"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"IRON_HOE"			"Euclid's Wheat Hoe Mk. I"	"FARMING_TOOL"	"UNCOMMON"		"THEORETICAL_HOE_WHEAT_1"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":10},{""type"":""GARDEN_LEVEL"",""level"":1}]"			"[{""type"":""RECIPE_INGREDIENT""}]"		false	"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"GOLD_HOE"			"Gauss Carrot Hoe Mk. II"	"FARMING_TOOL"	"RARE"		"THEORETICAL_HOE_CARROT_2"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":15},{""type"":""GARDEN_LEVEL"",""level"":2}]"			"[{""type"":""RECIPE_INGREDIENT""}]"		false	"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":1},{""type"":""COINS"",""coins"":250000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""25"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"DIAMOND_HOE"			"Turing Sugar Cane Hoe Mk. III"	"FARMING_TOOL"	"EPIC"		"THEORETICAL_HOE_CANE_3"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":20},{""type"":""GARDEN_LEVEL"",""level"":5}]"					false	"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":1},{""type"":""COINS"",""coins"":250000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""25"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":2},{""type"":""COINS"",""coins"":1000000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""50"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"GOLD_HOE"			"Pythagorean Potato Hoe Mk. II"	"FARMING_TOOL"	"RARE"		"THEORETICAL_HOE_POTATO_2"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":15},{""type"":""GARDEN_LEVEL"",""level"":3}]"			"[{""type"":""RECIPE_INGREDIENT""}]"		false	"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":1},{""type"":""COINS"",""coins"":250000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""25"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"DIAMOND_HOE"			"Pythagorean Potato Hoe Mk. III"	"FARMING_TOOL"	"EPIC"		"THEORETICAL_HOE_POTATO_3"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":20},{""type"":""GARDEN_LEVEL"",""level"":3}]"					false	"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":1},{""type"":""COINS"",""coins"":250000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""25"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":2},{""type"":""COINS"",""coins"":1000000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""50"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"DIAMOND_HOE"			"Euclid's Wheat Hoe Mk. III"	"FARMING_TOOL"	"EPIC"		"THEORETICAL_HOE_WHEAT_3"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":20},{""type"":""GARDEN_LEVEL"",""level"":1}]"					false	"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":1},{""type"":""COINS"",""coins"":250000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""25"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":2},{""type"":""COINS"",""coins"":1000000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""50"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"IRON_HOE"			"Gauss Carrot Hoe Mk. I"	"FARMING_TOOL"	"UNCOMMON"		"THEORETICAL_HOE_CARROT_1"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":10},{""type"":""GARDEN_LEVEL"",""level"":2}]"			"[{""type"":""RECIPE_INGREDIENT""}]"		false	"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"DIAMOND_HOE"			"Newton Nether Wart Hoe Mk. III"	"FARMING_TOOL"	"EPIC"		"THEORETICAL_HOE_WARTS_3"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":20},{""type"":""GARDEN_LEVEL"",""level"":10}]"					false	"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":1},{""type"":""COINS"",""coins"":250000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""25"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":2},{""type"":""COINS"",""coins"":1000000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""50"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"DIAMOND_HOE"			"Eclipse Hoe Mk. III"	"FARMING_TOOL"	"EPIC"		"THEORETICAL_HOE_SUNFLOWER_3"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":20},{""type"":""GARDEN_LEVEL"",""level"":11}]"						"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":1},{""type"":""COINS"",""coins"":250000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""25"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":2},{""type"":""COINS"",""coins"":1000000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""50"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"DIAMOND_HOE"			"Wild Rose Hoe Mk. III"	"FARMING_TOOL"	"EPIC"		"THEORETICAL_HOE_WILD_ROSE_3"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":20},{""type"":""GARDEN_LEVEL"",""level"":12}]"						"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":1},{""type"":""COINS"",""coins"":250000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""25"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":2},{""type"":""COINS"",""coins"":1000000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""50"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"GOLD_HOE"			"Turing Sugar Cane Hoe Mk. II"	"FARMING_TOOL"	"RARE"		"THEORETICAL_HOE_CANE_2"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":15},{""type"":""GARDEN_LEVEL"",""level"":5}]"			"[{""type"":""RECIPE_INGREDIENT""}]"		false	"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":1},{""type"":""COINS"",""coins"":250000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""25"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"IRON_HOE"			"Newton Nether Wart Hoe Mk. I"	"FARMING_TOOL"	"UNCOMMON"		"THEORETICAL_HOE_WARTS_1"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":10},{""type"":""GARDEN_LEVEL"",""level"":10}]"			"[{""type"":""RECIPE_INGREDIENT""}]"		false	"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"IRON_HOE"			"Pythagorean Potato Hoe Mk. I"	"FARMING_TOOL"	"UNCOMMON"		"THEORETICAL_HOE_POTATO_1"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":10},{""type"":""GARDEN_LEVEL"",""level"":3}]"			"[{""type"":""RECIPE_INGREDIENT""}]"		false	"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"IRON_HOE"			"Wild Rose Hoe Mk. I"	"FARMING_TOOL"	"UNCOMMON"		"THEORETICAL_HOE_WILD_ROSE_1"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":10},{""type"":""GARDEN_LEVEL"",""level"":12}]"			"[{""type"":""RECIPE_INGREDIENT""}]"			"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"GOLD_HOE"			"Newton Nether Wart Hoe Mk. II"	"FARMING_TOOL"	"RARE"		"THEORETICAL_HOE_WARTS_2"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":15},{""type"":""GARDEN_LEVEL"",""level"":10}]"			"[{""type"":""RECIPE_INGREDIENT""}]"		false	"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":1},{""type"":""COINS"",""coins"":250000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""25"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
"GOLD_HOE"			"Wild Rose Hoe Mk. II"	"FARMING_TOOL"	"RARE"		"THEORETICAL_HOE_WILD_ROSE_2"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":15},{""type"":""GARDEN_LEVEL"",""level"":12}]"			"[{""type"":""RECIPE_INGREDIENT""}]"			"[{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""5"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":40},{""type"":""COINS"",""coins"":100000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""15"",""operator"":""GREATER_THAN_OR_EQUALS""}]},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FLAWLESS_PERIDOT_GEM"",""amount"":1},{""type"":""COINS"",""coins"":250000}],""requirements"":[{""type"":""ITEM_DATA"",""data_key"":""levelable_lvl"",""value"":""25"",""operator"":""GREATER_THAN_OR_EQUALS""}]}]"																																											
